313,.3093,20.7,0.68

482,.1745,34.8,0.46
61,0,0,1.0
0,0,0,1.0
263,.1381,54.5,0.16

54,.027,61.5,0.05
0,0,0,1.0
0,0,0,1.0
105,.0435,63.4,0.02

382,.1396,35.1,0.46
40,0,0,1.0
0,0,0,1.0
234,.1132,53.8,0.17

22,.0282,50.8,0.22
0,0,0,1.0
2,0,0,1.0
39,.0379,44.4,0.32

264,.0556,60.4,0.07
352,.047,57.9,0.11
464,.0794,54.4,0.16
30,.0414,0,1.0

130,.0251,70.3,-0.08
143,.0268,70.7,-0.09
21,.0186,0,1.0
0,0,0,1.0

39,.0947,45.3,0.3
21,.0493,19.4,0.7
17,.0183,60.6,0.07
0,0,0,1.0

1,0,0,1.0
17,.0133,63.6,0.02
49,.0362,63.4,0.02
49,.0362,63.4,0.02

184,.035,65.5,-0.01
226,.0284,67.7,-0.04
363,.0507,70.9,-0.09
14,.0165,0,1.0

109,.018,70.4,-0.08
108,.0161,70.5,-0.08
142,.0239,68,-0.05
113,.0172,69.2,-0.06

69,.0189,66,-0.02
214,.0455,67.6,-0.04
250,.0357,68.8,-0.06
351,.0576,68.9,-0.06

14,0,0,1.0
0,0,0,1.0
149,.0604,67,-0.03
128,.0344,67.6,-0.04

5,0,0,1.0
127,.0665,61.4,0.06
198,.047,60.7,0.07
19,0,0,1.0

0,0,0,1.0
163,.0432,67.8,-0.04
141,.0369,69.1,-0.06
117,.0301,69,-0.06

8,0,0,1.0
61,.0284,62.3,0.04
103,.0507,61.8,0.05
103,.0507,61.8,0.05

697,.1783,43.9,0.32
728,.1349,59.4,0.09
654,.1814,47.6,0.27
703,.2006,40,0.38

56,.0965,0,1.0
442,.0818,59.2,0.09
275,.0417,64.2,0.01
35,.1494,0,1.0

690,.1835,33,0.49
666,.288,30.2,0.54
608,.2268,34.4,0.47
674,.2288,27,0.58

20,0,0,1.0
314,.0742,56.4,0.13
302,.0829,56.3,0.13
333,.0818,55.6,0.14

119,.1024,58.9,0.09
0,0,0,1.0
46,0,0,1.0
140,.127,59.3,0.09

13,0,0,1.0
95,.1745,31.7,0.51
96,0,0,1.0
610,.1998,36.2,0.44

70,.0719,0,1.0
365,.2321,22.8,0.65
0,0,0,1.0
280,.16,23.7,0.64

5,0,0,1.0
66,.2677,48.4,0.26
36,.8391,3.2,0.95
9,.0122,60.1,0.08

37,.007,66,-0.02
0,0,0,1.0
47,.0391,62.3,0.04
0,0,0,1.0

125,.0809,45,0.31
0,0,0,1.0
0,0,0,1.0
132,.0713,48.3,0.26

405,.2019,41.4,0.36
12,.0055,0,1.0
459,.1532,49.5,0.24
24,.0225,0,1.0

774,.1381,64.4,0.01
746,.0971,66.6,-0.02
0,0,0,1.0
185,.3643,15.7,0.76

54,.0914,0,1.0
345,.1642,22.9,0.65
389,.1702,24.7,0.62
30,.1079,0,1.0

320,.0992,61.4,0.06
371,.0664,59.3,0.09
134,.28,10.4,0.84
314,.1514,33,0.49

316,.1286,45.9,0.29
52,0,0,1.0
448,.2322,35.4,0.46
59,0,0,1.0

59,.0589,0,1.0
393,.1889,25.7,0.6
0,0,0,1.0
363,.1301,31.7,0.51

0,0,0,1.0
0,0,0,1.0
268,.0708,65.1,-0.0
44,.0181,0,1.0

10,.0083,0,1.0
205,.0503,63.6,0.02
17,.0174,0,1.0
226,.0685,50.4,0.22

4,.0015,0,1.0
265,.0466,70.3,-0.08
16,.0136,0,1.0
176,.0459,68.3,-0.05

10,.0071,0,1.0
215,.04,69.2,-0.06
0,0,0,1.0
231,.044,69.6,-0.07

2,.0011,0,1.0
73,.0227,65,0.0
10,.01,0,1.0
51,.0146,69.2,-0.06

302,.0444,70.6,-0.09
283,.0382,68.3,-0.05
0,0,0,1.0
96,.0166,67.6,-0.04

1,.0008,0,1.0
48,.0132,66.1,-0.02
2,.0018,0,1.0
79,.0228,69.2,-0.06

257,.0712,0,1.0
381,.0567,67.3,-0.04
55,.0304,0,1.0
562,.0607,65.1,-0.0

0,0,0,1.0
0,0,0,1.0
287,.0724,64.3,0.01
37,.0146,0,1.0

380,.2356,34.9,0.46
624,.3307,16.3,0.75
524,.2379,25.5,0.61
52,.0815,0,1.0

339,.0842,58.1,0.11
81,0,0,1.0
471,.1476,52.7,0.19
72,0,0,1.0

98,.0473,0,1.0
483,.0999,52.2,0.2
367,.0773,59.7,0.08
443,.1041,54.6,0.16

270,.078,0,1.0
455,.0664,68,-0.05
51,.0236,0,1.0
658,.0685,66.8,-0.03

606,.1913,32.9,0.49
652,.2386,27.7,0.57
647,.1443,34.4,0.47
23,.0263,0,1.0

0,0,0,1.0
106,.0183,66.7,-0.03
276,.0426,63.7,0.02
262,.0447,68.7,-0.06

0,0,0,1.0
4,.0024,0,1.0
164,.0213,71.4,-0.1
183,.0239,71.4,-0.1

0,0,0,1.0
3,.0014,70.9,-0.09
42,.0329,63.6,0.02
42,.0329,63.6,0.02

139,.0489,61.6,0.05
0,0,0,1.0
0,0,0,1.0
125,.0199,67.3,-0.04

6,0,0,1.0
40,.0149,69.4,-0.07
62,.0376,64.1,0.01
62,.0376,64.1,0.01

15,.0233,0,1.0
87,.0575,0,1.0
277,.0505,66.5,-0.02
82,.0398,0,1.0

0,0,0,1.0
56,.1318,0,1.0
512,.0777,56.2,0.14
382,.0642,53.2,0.18

87,.074,60.1,0.08
3,.0028,65,0.0
115,.0525,65.9,-0.01
115,.0525,65.9,-0.01

171,.0317,67.5,-0.04
185,.0398,63.3,0.03
2,.0023,0,1.0
186,.0341,67,-0.03

0,0,0,1.0
287,.2044,37.2,0.43
327,.0923,63.2,0.03
0,0,0,1.0

50,.0261,65.4,-0.01
321,.0711,66.8,-0.03
307,.0677,63.4,0.02
86,0,0,1.0

0,0,64.9,0.0
63,.0261,60.9,0.06
206,.0488,63.6,0.02
153,.0375,71.2,-0.1

299,.0776,64.7,0.0
299,.0776,64.7,0.0
399,.0776,64.7,0.0
497,.0776,65.4,-0.01

300,.0308,71.3,-0.1
34,.0147,0,1.0
15,.0111,0,1.0
212,.0384,68.6,-0.06

174,.0328,65.2,-0.0
168,.0285,70.8,-0.09
3,.0024,0,1.0
13,.0062,0,1.0

588,.0941,66.3,-0.02
531,.0684,68.1,-0.05
0,0,0,1.0
181,.0333,67.4,-0.04

572,.3259,20.3,0.69
386,.2713,19.2,0.7
357,.184,20.7,0.68
440,.2488,41.6,0.36

283,.1104,47.2,0.27
363,.0713,56.6,0.13
238,.1476,45.6,0.3
0,0,0,1.0

83,.1658,0,1.0
371,.0779,60.1,0.08
133,.1097,0,1.0
505,.0881,59.6,0.08

27,.0068,67.7,-0.04
27,.0068,67.7,-0.04
27,.0068,67.7,-0.04
27,.0068,67.7,-0.04

312,.059,66.9,-0.03
208,.0321,69,-0.06
0,0,0,1.0
20,.0062,0,1.0

14,.0119,0,1.0
187,.056,66.2,-0.02
21,.0206,0,1.0
226,.0665,65.5,-0.01

90,.0499,65.1,-0.0
409,.0896,64.8,0.0
384,.0803,63.2,0.03
92,0,0,1.0

294,.1175,54.1,0.17
0,0,0,1.0
564,.1552,45.7,0.3
358,.0639,54.5,0.16

193,.0625,60.1,0.08
433,.1295,50,0.23
288,.1182,53.3,0.18
0,0,0,1.0

65,.2044,0,1.0
453,.2066,24.3,0.63
0,0,0,1.0
86,.2136,0,1.0

104,.0492,65.9,-0.01
100,.0863,62.5,0.04
8,.0089,65,0.0
104,.0492,65.9,-0.01

263,.0471,68.6,-0.06
0,0,0,1.0
0,0,0,1.0
30,.0127,0,1.0

466,.0643,68.8,-0.06
97,.0117,64.2,0.01
532,.0612,70.6,-0.09
6,.0073,0,1.0
