5,.0037,0,1.0
3,.002,0,1.0
212,.0332,65.9,-0.01
229,.0414,64.2,0.01
120,.0342,66.8,-0.03
125,.0312,68.1,-0.05
168,.0312,68,-0.05
207,.0312,68.7,-0.06
7,0,0,1.0
25,.0233,63.2,0.03
22,0,0,1.0
151,.0317,66.9,-0.03
136,.0326,65.1,-0.0
0,0,0,1.0
34,.032,60.3,0.07
31,.0274,61.9,0.05
0,0,0,1.0
34,.0146,65.1,-0.0
30,.0084,65.8,-0.01
0,0,0,1.0
469,.0662,77.4,-0.19
8,.0092,0,1.0
1,.0006,0,1.0
14,.0024,70.7,-0.09
86,.023,67.2,-0.03
0,0,0,1.0
104,.0304,65.3,-0.0
0,0,0,1.0
99,.139,0,1.0
17,.1182,0,1.0
320,.0563,63.3,0.03
388,.0681,61.1,0.06
231,.0435,64.8,0.0
44,.0202,0,1.0
348,.0636,66.9,-0.03
14,.0161,0,1.0
240,.0418,68,-0.05
14,.0068,0,1.0
9,.0083,0,1.0
316,.0647,64.8,0.0
118,.1475,42.1,0.35
0,0,0,1.0
62,0,0,1.0
138,.1339,58,0.11
77,.1762,0,1.0
541,.1468,37,0.43
0,0,0,1.0
96,.2382,0,1.0
501,.1788,28.8,0.56
299,.1095,29.9,0.54
479,.1587,28.9,0.56
453,.2047,42.9,0.34
73,.1346,0,1.0
345,.0682,63.3,0.03
113,.1417,0,1.0
439,.0718,60.7,0.07
383,.09,54.2,0.17
61,0,0,1.0
0,0,0,1.0
210,.0892,63.1,0.03
93,.0611,0,1.0
370,.0688,66.5,-0.02
107,.0627,0,1.0
476,.0757,63.8,0.02
402,.085,54.3,0.16
61,0,0,1.0
0,0,0,1.0
232,.0995,63.3,0.03
402,.085,54.3,0.16
61,0,0,1.0
0,0,0,1.0
232,.0995,63.3,0.03
11,0,0,1.0
105,.042,66.3,-0.02
121,.053,64,0.02
121,.053,64,0.02
62,0,0,1.0
398,.0659,57.4,0.12
69,0,0,1.0
0,0,0,1.0
40,.0178,58.3,0.1
143,.0325,65.2,-0.0
168,.0199,68.6,-0.06
547,.0783,74.5,-0.15
17,0,0,1.0
31,.0295,62.1,0.04
40,0,0,1.0
376,.0719,62.9,0.03
133,.0431,64.2,0.01
212,.0431,66.8,-0.03
111,.0325,0,1.0
193,.0353,65.3,-0.0
127,.0367,62,0.05
187,.0377,65.8,-0.01
142,.0417,0,1.0
184,.0315,67.4,-0.04
316,.061,66.2,-0.02
314,.0411,65.8,-0.01
0,0,0,1.0
119,.0244,65.1,-0.0
13,.029,0,1.0
103,.0366,0,1.0
200,.0345,69.7,-0.07
12,.0133,0,1.0
684,.1378,52.1,0.2
627,.1093,66.6,-0.02
528,.0954,58.7,0.1
637,.135,47.3,0.27
613,.1006,60.7,0.07
708,.1215,56.6,0.13
547,.1065,56.8,0.13
0,0,0,1.0
230,.0989,45.3,0.3
330,.2635,24.2,0.63
0,0,0,1.0
37,0,0,1.0
24,0,0,1.0
151,.1061,56.8,0.13
382,.17,44.2,0.32
61,0,0,1.0
363,.3624,24.3,0.63
117,0,0,1.0
0,0,0,1.0
313,.1353,51,0.22
10,0,0,1.0
346,.1049,47.5,0.27
327,.111,47.5,0.27
371,.092,57.7,0.11
194,.0558,62.5,0.04
195,.0482,59.9,0.08
242,.0596,58,0.11
209,.061,59.8,0.08
394,.067,55.9,0.14
52,0,0,1.0
0,0,0,1.0
194,.082,60.5,0.07
12,.0104,63.1,0.03
136,.1233,39.4,0.39
136,.1233,39.4,0.39
118,.111,53.3,0.18
370,.1231,38.5,0.41
368,.1093,48.2,0.26
43,0,0,1.0
413,.1243,40,0.38
399,.0557,61.9,0.05
46,0,0,1.0
0,0,0,1.0
180,.0741,62.5,0.04
0,0,0,1.0
45,.1055,0,1.0
482,.1238,43.7,0.33
387,.068,56.5,0.13
124,.0625,65.5,-0.01
88,.0736,59,0.09
24,0,0,1.0
2,0,0,1.0
211,.0537,67.3,-0.04
91,.0225,68.8,-0.06
139,.0382,63.3,0.03
212,.0473,65.7,-0.01
165,.0286,62.4,0.04
7,.0036,0,1.0
4,.0051,0,1.0
135,.0269,65.5,-0.01
246,.0468,64,0.02
335,.0406,66.5,-0.02
588,.0878,74.8,-0.15
22,.0248,0,1.0
72,.0284,51.9,0.2
181,.0365,64.6,0.01
246,.0298,67,-0.03
599,.0846,76.7,-0.18
274,.0577,67.7,-0.04
282,.0341,69.5,-0.07
0,0,0,1.0
95,.0158,67.7,-0.04
9,.0085,66.2,-0.02
0,0,0,1.0
0,0,0,1.0
9,.0077,67.4,-0.04
2,.001,0,1.0
70,.0232,63.7,0.02
30,.007,67.9,-0.04
13,.0029,69.4,-0.07
124,.0314,62.7,0.04
108,.0172,65.6,-0.01
513,.0874,70.6,-0.09
8,.0098,0,1.0
72,.0139,69.1,-0.06
88,.0259,64.5,0.01
2,.0027,0,1.0
97,.0175,68.4,-0.05
228,.0446,65.3,-0.0
245,.0312,70,-0.08
0,0,0,1.0
101,.0178,66.6,-0.02
208,.0404,67.3,-0.04
5,.0045,0,1.0
7,.0066,0,1.0
7,.0061,0,1.0
185,.04,65.8,-0.01
6,.0071,0,1.0
13,.013,0,1.0
8,.0073,0,1.0
374,.0697,64.2,0.01
550,.0656,67.3,-0.04
859,.1346,65.3,-0.0
54,.0649,0,1.0
249,.0597,55.6,0.14
334,.0869,58.9,0.09
0,0,0,1.0
17,0,0,1.0
418,.0898,58.9,0.09
392,.1003,61.2,0.06
9,0,0,1.0
381,.085,58.1,0.11
455,.0587,63,0.03
37,0,0,1.0
0,0,0,1.0
192,.0747,63.7,0.02
687,.1733,37.8,0.42
674,.1568,44.9,0.31
736,.1212,51.7,0.2
566,.086,63.5,0.02
448,.0708,66,-0.02
560,.0708,66.7,-0.03
0,0,0,1.0
348,.0715,51.9,0.2
80,.0374,0,1.0
463,.0681,65.8,-0.01
343,.0607,65.4,-0.01
403,.0858,61.8,0.05
41,.0551,0,1.0
60,.1623,0,1.0
731,.176,37.3,0.43
627,.1737,36.6,0.44
139,.0354,67.9,-0.04
200,.0458,62.3,0.04
154,.0411,61.2,0.06
91,.0225,68.3,-0.05
335,.0801,63.5,0.02
10,.0091,0,1.0
346,.0907,63.2,0.03
5,.0023,0,1.0
0,0,0,1.0
7,.0028,70.4,-0.08
43,.0333,63.8,0.02
43,.0333,63.8,0.02
396,.0543,63.2,0.03
16,0,0,1.0
0,0,0,1.0
134,.057,63,0.03
576,.0827,64.4,0.01
607,.0914,59,0.09
514,.0879,62.4,0.04
0,0,0,1.0
359,.08,60,0.08
359,.0897,61.9,0.05
0,0,0,1.0
23,0,0,1.0
43,.0387,58.6,0.1
26,.0213,62.9,0.03
0,0,0,1.0
23,0,0,1.0
70,.0687,50.9,0.22
68,.0609,52.7,0.19
0,0,0,1.0
49,0,0,1.0
92,.0363,60.6,0.07
59,.0131,62.6,0.04
149,.0517,57.9,0.11
29,0,0,1.0
32,.0195,53,0.18
0,0,0,1.0
0,0,0,1.0
29,.0215,50.2,0.23
155,.0648,55.1,0.15
0,0,0,1.0
215,.0538,53.4,0.18
228,.0373,58.7,0.1
0,0,0,1.0
0,0,0,1.0
196,.0564,57.2,0.12
31,.0135,0,1.0
0,0,0,1.0
0,0,0,1.0
0,0,0,1.0
206,.061,54.6,0.16
154,.0564,51.6,0.21
382,.0706,61.8,0.05
172,.0703,54.1,0.17
0,0,0,1.0
134,.0764,61.8,0.05
84,.0795,53.4,0.18
24,0,0,1.0
3,0,0,1.0
161,.0591,52.5,0.19
399,.0805,61.3,0.06
182,.0745,55,0.15
0,0,0,1.0
93,.0605,54.1,0.17
387,.095,52.4,0.19
383,.092,49.8,0.23
92,0,0,1.0
0,0,0,1.0
89,.0329,0,1.0
379,.0833,51.6,0.21
390,.0896,50.5,0.22
562,.1102,49.8,0.23
460,.0868,52.7,0.19
438,.0728,55.3,0.15
467,.0867,55.3,0.15
63,.0921,0,1.0
587,.1125,50.1,0.23
472,.0873,53.1,0.18
488,.0792,55.1,0.15
0,0,0,1.0
43,0,0,1.0
132,.1629,38.1,0.41
128,.0738,60.7,0.07
179,.0392,56.9,0.12
171,.0387,55.8,0.14
155,.0397,55,0.15
214,.0419,60.6,0.07
30,.0531,0,1.0
299,.0541,56,0.14
0,0,0,1.0
22,.0511,0,1.0
146,.024,63.9,0.02
126,.0422,63.6,0.02
87,.0257,61.5,0.05
113,.0433,59.6,0.08
73,.0256,60.1,0.08
43,.0122,66.9,-0.03
121,.0335,62,0.05
103,.0353,59.1,0.09
538,.1354,40.3,0.38
554,.1195,47.3,0.27
502,.1028,48.6,0.25
506,.1114,42.9,0.34
216,.0479,56.5,0.13
283,.0413,55.5,0.15
597,.1047,65.2,-0.0
34,.0519,0,1.0
348,.0642,56.1,0.14
238,.0453,57.4,0.12
319,.062,60.9,0.06
0,0,0,1.0
49,.0227,66.5,-0.02
35,.0325,58.7,0.1
1,.0029,64,0.02
49,.0227,66.5,-0.02
0,0,0,1.0
112,.0178,66.5,-0.02
0,0,0,1.0
112,.0178,66.5,-0.02
102,.0272,56.6,0.13
109,.0203,62.1,0.04
0,0,0,1.0
14,.0043,0,1.0
62,.0147,63.4,0.02
4,.0018,0,1.0
87,.0254,62.7,0.04
63,.0154,68.4,-0.05
0,0,69,-0.06
83,.0226,63.8,0.02
1,.0011,0,1.0
66,.0206,57.4,0.12
33,.0082,67.6,-0.04
33,.0082,67.6,-0.04
44,.0082,67.4,-0.04
55,.0082,68.2,-0.05
0,0,69,-0.06
54,.0179,63.6,0.02
4,.0037,0,1.0
62,.0142,64.4,0.01
0,0,0,1.0
29,.0057,66.1,-0.02
0,0,0,1.0
29,.0057,66.1,-0.02
134,.0243,62.3,0.04
36,.0066,65,0.0
100,.0254,65.1,-0.0
0,0,0,1.0
5,.0046,64.3,0.01
7,.0067,64.3,0.01
0,0,0,1.0
4,0,0,1.0
23,.0068,66.5,-0.02
107,.0266,65.1,-0.0
74,.0113,66.9,-0.03
455,.0602,80.3,-0.24
1,0,0,1.0
44,.0118,67.5,-0.04
42,.0107,68.2,-0.05
66,.0377,65.7,-0.01
140,.0451,40.9,0.37
46,.0072,67,-0.03
24,.0105,67.3,-0.04
0,0,0,1.0
76,.0239,63.5,0.02
213,.0471,63.5,0.02
267,.0378,63.9,0.02
628,.0999,73.4,-0.13
299,.0941,41.8,0.36
112,.0234,65.6,-0.01
45,.0089,62.2,0.04
1,0,0,1.0
231,.0595,64.2,0.01
325,.0532,67.1,-0.03
226,.0634,0,1.0
294,.0492,69.9,-0.08
286,.0652,62,0.05
24,0,0,1.0
335,.0776,60.9,0.06
0,0,0,1.0
260,.0502,59.8,0.08
267,.0521,60.6,0.07
94,.0461,0,1.0
88,.041,0,1.0
290,.053,62.2,0.04
0,0,0,1.0
68,.0613,58.6,0.1
67,.0562,59.9,0.08
16,0,0,1.0
67,.0634,61.1,0.06
68,0,0,1.0
420,.0823,61.8,0.05
282,.0452,63.8,0.02
22,.0449,0,1.0
406,.0684,61.9,0.05
0,0,0,1.0
258,.0849,57.5,0.12
163,.0408,70.8,-0.09
257,.0532,64.8,0.0
204,.0556,55.1,0.15
427,.0607,61.6,0.05
47,0,0,1.0
0,0,0,1.0
164,.069,61.8,0.05
402,.0597,60.6,0.07
57,0,0,1.0
0,0,0,1.0
174,.0712,62.5,0.04
398,.0768,65.2,-0.0
497,.0768,65.9,-0.01
0,0,0,1.0
315,.1087,36.3,0.44
0,0,0,1.0
0,0,0,1.0
323,.0811,56.8,0.13
102,0,0,1.0
80,.1505,0,1.0
360,.0694,61.4,0.06
117,.2172,0,1.0
498,.0843,59.9,0.08
17,.0117,0,1.0
442,.0612,66.5,-0.02
424,.0686,64.7,0.0
294,.1555,49.3,0.24
11,.0086,64.8,0.0
0,0,0,1.0
4,0,0,1.0
19,.0159,64.8,0.0
117,.0287,64.5,0.01
95,.0183,65.6,-0.01
0,0,0,1.0
11,.0036,0,1.0
80,.0406,67.8,-0.04
41,.0319,63.4,0.02
7,0,0,1.0
0,0,0,1.0
8,.0156,63.9,0.02
77,.0439,68.4,-0.05
77,.0439,68.4,-0.05
43,.035,62.4,0.04
132,.028,62.3,0.04
137,.0312,62.9,0.03
177,.0323,67.7,-0.04
91,.0141,67.3,-0.04
153,.0577,61.4,0.06
70,.0196,64.2,0.01
138,.0389,60.8,0.06
117,.0399,60,0.08
116,.0832,58.6,0.1
86,.0741,57.1,0.12
39,0,0,1.0
8,0,0,1.0
139,.0584,59.7,0.08
0,0,0,1.0
0,0,0,1.0
348,.0832,58.6,0.1
113,.0694,60,0.08
82,.0714,57.4,0.12
18,0,0,1.0
8,0,0,1.0
83,.0744,60.6,0.07
72,.0599,61.2,0.06
0,0,0,1.0
63,0,0,1.0
0,0,0,1.0
0,0,0,1.0
215,.055,67.2,-0.03
24,.0099,0,1.0
572,.1832,38.2,0.41
422,.1022,51.4,0.21
420,.0837,47.9,0.26
422,.076,54.3,0.16
0,0,0,1.0
137,.0226,66.5,-0.02
269,.0512,61.6,0.05
274,.0513,64.6,0.01
170,.0585,59.7,0.08
408,.0791,61.2,0.06
225,.075,63.5,0.02
0,0,0,1.0
0,0,0,1.0
0,0,0,1.0
257,.0419,67.4,-0.04
0,0,0,1.0
129,.0875,57.2,0.12
89,.0786,58.8,0.1
25,0,0,1.0
6,0,0,1.0
125,.0781,58.5,0.1
69,.5093,11.1,0.83
8,.1297,6,0.91
125,.0781,58.5,0.1
244,.0799,52.1,0.2
311,.1015,47.6,0.27
382,.0955,58.9,0.09
41,0,0,1.0
450,.0763,58.2,0.1
59,0,0,1.0
0,0,0,1.0
283,.1232,62.6,0.04
387,.0707,66.6,-0.02
404,.0773,65,0.0
123,.0546,0,1.0
119,.0411,0,1.0
0,0,0,1.0
403,.0751,59.4,0.09
0,0,0,1.0
403,.0751,59.4,0.09
456,.0503,65.3,-0.0
28,.0128,0,1.0
24,.0177,0,1.0
290,.0513,65.6,-0.01
36,.0162,68.3,-0.05
0,0,0,1.0
0,0,0,1.0
117,.0473,62.2,0.04
456,.0771,61.6,0.05
451,.0921,58.4,0.1
313,.0585,57,0.12
344,.0834,46,0.29
178,.0595,0,1.0
354,.0864,44.8,0.31
21,.0122,0,1.0
316,.0838,44.7,0.31
633,.0927,70.7,-0.09
557,.0673,71.2,-0.1
0,0,0,1.0
194,.0357,64.6,0.01
305,.1198,54.3,0.16
426,.1351,40.2,0.38
259,.1003,55.2,0.15
0,0,0,1.0
0,0,0,1.0
302,.1384,59.5,0.08
422,.1132,57.8,0.11
0,0,0,1.0
276,.1161,52.7,0.19
0,0,0,1.0
625,.1665,48.8,0.25
603,.1392,46.7,0.28
0,0,0,1.0
269,.1457,54.7,0.16
368,.1106,55.5,0.15
0,0,0,1.0
234,.2663,29.6,0.54
339,.1827,42.3,0.35
0,0,0,1.0
358,.1016,48.2,0.26
0,0,0,1.0
246,.277,26.9,0.59
347,.1893,40.3,0.38
0,0,0,1.0
352,.1948,26.7,0.59
343,.2804,20.2,0.69
99,0,0,1.0
427,.1915,33.2,0.49
423,.1593,25.2,0.61
40,.1841,0,1.0
432,.1106,51.1,0.21
509,.1222,53.5,0.18
208,.1268,18.2,0.72
181,.5528,8.3,0.87
177,.4118,9.7,0.85
284,.3141,26.9,0.59
409,.102,46.9,0.28
54,0,0,1.0
486,.1058,48.5,0.25
62,0,0,1.0
0,0,0,1.0
62,.1632,0,1.0
695,.1614,42.3,0.35
527,.1012,53.3,0.18
393,.0673,55.4,0.15
56,0,0,1.0
0,0,0,1.0
222,.0943,59.4,0.09
13,.0044,0,1.0
231,.0329,72.6,-0.12
226,.0366,67.2,-0.03
216,.0321,66.5,-0.02
479,.0673,66.6,-0.02
463,.0645,65.6,-0.01
442,.0476,68.8,-0.06
9,.009,0,1.0
37,.0607,28.7,0.56
261,.1237,60.3,0.07
173,.0756,64.4,0.01
0,0,0,1.0
119,.0648,64.5,0.01
438,.0936,63.1,0.03
418,.0795,66.1,-0.02
81,0,0,1.0
420,.1143,52,0.2
553,.1462,48.2,0.26
295,.0602,61.2,0.06
15,.0089,0,1.0
108,.0604,0,1.0
482,.2525,24.2,0.63
356,.1956,39,0.4
420,.1143,52,0.2
0,0,0,1.0
79,.2146,0,1.0
720,.1381,53.7,0.17
569,.0959,58.5,0.1
176,.038,63.3,0.03
365,.0573,64.9,0.0
166,.0442,0,1.0
400,.06,67.2,-0.03
767,.1269,61.6,0.05
724,.0948,63.5,0.02
0,0,0,1.0
263,.0514,61.7,0.05
113,.0417,63.3,0.03
260,.0402,67.3,-0.04
157,.0602,60,0.08
0,0,0,1.0
235,.0314,66.5,-0.02
237,.0432,63,0.03
199,.0255,71.4,-0.1
203,.0232,72.1,-0.11
0,0,0,1.0
6,.0017,69.1,-0.06
0,0,0,1.0
4,.0024,67.4,-0.04
160,.0167,67.5,-0.04
517,.0567,58.6,0.1
154,.0162,68.3,-0.05
154,.0196,71.3,-0.1
171,.0394,67.7,-0.04
0,0,0,1.0
176,.0441,69.3,-0.07
173,.0479,63.3,0.03
8,.0032,0,1.0
262,.0265,68.8,-0.06
16,.0069,0,1.0
146,.0218,67.4,-0.04
77,.0238,0,1.0
498,.0727,67.3,-0.04
11,.0103,0,1.0
365,.0673,64.5,0.01
115,.0314,0,1.0
10,.0159,0,1.0
250,.0478,64.2,0.01
302,.0512,66.6,-0.02
0,0,0,1.0
225,.1121,57.1,0.12
178,.0788,57.9,0.11
178,.0788,57.9,0.11
437,.079,64.6,0.01
546,.079,65.3,-0.0
0,0,0,1.0
0,0,0,1.0
244,.0434,63,0.03
141,.0341,64.1,0.01
180,.0344,68.8,-0.06
215,.0537,63.5,0.02
19,.0065,60.1,0.08
64,.0226,64,0.02
19,.006,67.6,-0.04
19,.006,67.6,-0.04
689,.2401,43.7,0.33
77,0,0,1.0
481,.1139,58.4,0.1
608,.1394,58.4,0.1
355,.0888,55.2,0.15
111,.0256,64.5,0.01
35,.0113,66.4,-0.02
19,.0065,60.1,0.08
442,.0987,62.8,0.03
250,.0586,64,0.02
250,.0586,64,0.02
250,.0586,64,0.02
374,.1208,57.6,0.11
199,.1331,43.2,0.34
174,.0711,54,0.17
369,.1258,50.2,0.23
90,.0177,0,1.0
0,0,0,1.0
395,.041,67.1,-0.03
1301,.5199,14,0.78
312,.0552,64,0.02
0,0,0,1.0
118,.0872,60.7,0.07
0,0,0,1.0
31,.0128,68.3,-0.05
32,.0158,63.8,0.02
0,0,0,1.0
15,.008,66.5,-0.02
98,.0267,67.7,-0.04
15,0,0,1.0
119,.0298,68.5,-0.05
131,.0308,71,-0.09
49,.0136,66.2,-0.02
0,0,0,1.0
10,.0036,0,1.0
0,0,0,1.0
1257,.1526,49.7,0.24
427,.0608,58.5,0.1
487,.0897,58.8,0.1
30,.0339,0,1.0
321,.0932,61.6,0.05
35,0,0,1.0
346,.0902,66.3,-0.02
233,.067,57.6,0.11
351,.0707,61.5,0.05
0,0,0,1.0
112,.0822,63.2,0.03
0,0,0,1.0
238,.0322,70.3,-0.08
0,0,0,1.0
10,.0126,0,1.0
181,.0752,0,1.0
27,.0617,0,1.0
431,.2403,25.8,0.6
375,.142,36.3,0.44
25,.0756,0,1.0
28,.0131,0,1.0
324,.2188,35.4,0.46
345,.079,55,0.15
72,.0444,0,1.0
24,.0538,0,1.0
441,.1479,30,0.54
515,.167,31.1,0.52
34,.0871,0,1.0
226,.0313,67.7,-0.04
262,.0443,65.3,-0.0
445,.0559,66.8,-0.03
0,0,0,1.0
61,.0739,0,1.0
417,.1977,26.9,0.59
95,.3049,0,1.0
470,.1738,29.1,0.55
471,.0799,65.7,-0.01
65,0,0,1.0
334,.066,63.2,0.03
356,.0686,66.6,-0.02
219,.0356,67.6,-0.04
273,.0356,68.3,-0.05
0,0,0,1.0
0,0,0,1.0
224,.0383,67.6,-0.04
282,.0383,68.3,-0.05
0,0,0,1.0
0,0,0,1.0
122,.0368,60.1,0.08
142,.0406,62.4,0.04
82,.0157,66.6,-0.02
50,.0148,0,1.0
6,.0094,0,1.0
6,.0103,0,1.0
15,.0183,0,1.0
10,.0123,0,1.0
97,.0592,54.4,0.16
0,0,0,1.0
103,.0294,64.8,0.0
104,.0367,63.9,0.02
118,.0151,68.5,-0.05
101,.0506,51.9,0.2
72,.0176,63.4,0.02
0,0,0,1.0
91,.0355,61.1,0.06
92,.0179,67.3,-0.04
76,.0344,60.9,0.06
1,0,0,1.0
102,.0405,60.9,0.06
0,0,0,1.0
4,0,0,1.0
64,.0155,63.9,0.02
0,0,0,1.0
124,.0137,66.7,-0.03
566,.0593,57.4,0.12
163,.0197,67.9,-0.04
0,0,0,1.0
408,.0651,63.5,0.02
356,.0838,63.4,0.02
102,.064,0,1.0
248,.0814,62.4,0.04
214,.0824,62.5,0.04
106,.0557,63,0.03
672,.1222,62.1,0.04
212,.0811,62,0.05
124,.0693,61.5,0.05
644,.2295,38.5,0.41
76,0,0,1.0
23,.0154,67.4,-0.04
21,.009,68.9,-0.06
18,.0088,69.2,-0.06
0,0,0,1.0
267,.0998,63,0.03
129,.0875,57.2,0.12
718,.1576,46.4,0.29
79,0,0,1.0
347,.0699,59.8,0.08
434,.0699,60.4,0.07
0,0,0,1.0
0,0,0,1.0
348,.0745,59.3,0.09
435,.0745,59.9,0.08
0,0,0,1.0
0,0,0,1.0
55,.0641,0,1.0
559,.1428,37,0.43
122,.2276,0,1.0
487,.1412,36,0.45
421,.1241,32.3,0.5
58,.0672,0,1.0
392,.0729,42.1,0.35
92,.2028,0,1.0
24,.0123,0,1.0
193,.0351,63.9,0.02
103,.017,66.1,-0.02
169,.0325,64.8,0.0
86,.0121,70.5,-0.08
120,.0263,67.9,-0.04
129,.0155,70.5,-0.08
0,0,0,1.0
0,0,0,1.0
3,.0006,64.1,0.01
47,.0048,71.4,-0.1
47,.0142,62.8,0.03
160,.0525,62.4,0.04
408,.0766,61.4,0.06
180,.0659,60.4,0.07
195,.0622,64.7,0.0
23,.0818,0,1.0
469,.1748,24.5,0.62
24,.0449,0,1.0
430,.1084,49.8,0.23
46,.0634,0,1.0
550,.1317,42,0.35
112,.1401,0,1.0
531,.1457,38,0.42
0,0,0,1.0
148,.0519,0,1.0
63,.0264,0,1.0
463,.0649,66.4,-0.02
114,.0521,63.3,0.03
415,.0482,62.9,0.03
0,0,0,1.0
549,.0626,63.5,0.02
7,.0055,0,1.0
411,.0793,61.6,0.05
40,.0232,0,1.0
421,.0809,63.5,0.02
207,.0677,59.4,0.09
471,.0992,59.1,0.09
215,.0547,64.2,0.01
0,0,0,1.0
354,.1274,55.6,0.14
28,.0135,0,1.0
393,.1258,63.5,0.02
435,.1044,59.8,0.08
36,0,0,1.0
330,.0725,58.2,0.1
0,0,0,1.0
145,.1085,58.2,0.1
262,.0758,58.8,0.1
433,.1422,39.1,0.4
233,.0771,58.6,0.1
262,.0867,57.1,0.12
551,.1142,61.3,0.06
116,.0877,51.2,0.21
73,0,0,1.0
495,.1036,61,0.06
428,.0682,64.2,0.01
45,0,0,1.0
342,.0636,62.4,0.04
343,.0653,65.9,-0.01
0,0,0,1.0
322,.0357,59.6,0.08
1284,.3637,15.1,0.77
390,.1361,25.4,0.61
294,.0608,61.5,0.05
310,.0618,65.6,-0.01
163,.0406,67.9,-0.04
71,.0212,60.4,0.07
155,.0299,67,-0.03
34,.0232,61.9,0.05
23,0,0,1.0
146,.0289,66.6,-0.02
79,.0158,66.4,-0.02
99,.0353,61.9,0.05
89,.0174,67,-0.03
89,.0358,61.5,0.05
88,.0391,60.6,0.07
0,0,0,1.0
2,0,0,1.0
61,.0139,65.4,-0.01
68,.0484,55.9,0.14
0,0,0,1.0
0,0,0,1.0
286,.0456,66,-0.02
77,.0138,0,1.0
0,0,0,1.0
396,.0397,67,-0.03
1325,.1259,56.4,0.13
385,.054,68.4,-0.05
0,0,0,1.0
0,0,0,1.0
343,.0571,65.1,-0.0
350,.0558,65.7,-0.01
357,.0578,65.7,-0.01
487,.0765,64.7,0.0
371,.0583,64.9,0.0
51,.0558,0,1.0
656,.1101,48.8,0.25
150,.0958,0,1.0
682,.1499,47.9,0.26
43,.0929,0,1.0
602,.1154,30.4,0.53
22,.114,0,1.0
389,.2281,25.9,0.6
496,.0514,65.4,-0.01
0,0,0,1.0
643,.0674,65.9,-0.01
630,.0865,59.1,0.09
28,.0591,0,1.0
419,.2185,23.9,0.63
469,.1759,26.8,0.59
24,.0693,0,1.0
24,.0485,0,1.0
424,.174,24.3,0.63
371,.1353,26.5,0.59
25,.0626,0,1.0
186,.0224,71.5,-0.1
169,.0219,70.5,-0.08
6,.0022,0,1.0
180,.0186,70.7,-0.09
58,.01,67.6,-0.04
34,.0079,65.3,-0.0
69,.0119,67.3,-0.04
70,.0121,67.7,-0.04
1,.0005,0,1.0
50,.0147,66.8,-0.03
57,.011,66.6,-0.02
7,.0034,0,1.0
109,.0192,67,-0.03
0,0,0,1.0
85,.0084,72.4,-0.11
101,.0123,72.6,-0.12
0,0,0,1.0
35,.0056,66.5,-0.02
0,0,0,1.0
0,0,0,1.0
0,0,0,1.0
0,0,0,1.0
9,0,0,1.0
0,0,0,1.0
24,.0498,0,1.0
437,.2945,18.9,0.71
485,.3187,19.4,0.7
36,.1023,0,1.0
420,.143,35.3,0.46
0,0,0,1.0
497,.1915,19.6,0.7
524,.2363,20.4,0.69
43,.0163,0,1.0
28,.0258,0,1.0
299,.0483,65.7,-0.01
